perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives,cluster,x,y,z,motif,adjudicator_note,final_label
142,0.5333333333333333,399.5612190517162,9,13,2,0.4666666666666667,0.2809985989181551,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
143,0.3333333333333333,155.94365019203036,8,9,2,0.6666666666666666,0.4025486854645637,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
144,0.55,389.1437346793746,8,11,2,0.45,0.2710252631644301,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
145,0.7083333333333334,600.4133457451302,9,14,1,0.2916666666666667,0.1756650999729718,0.0,0.0,0.0,0.0,3,0.2733375070407908,-0.046867207313148286,0.16372609974917243,GD,,
146,0.45,320.3049025424192,8,13,2,0.55,0.3312449234258017,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
147,0.475,306.5174442789364,9,12,2,0.525,0.3163007392180236,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
148,0.4833333333333333,287.0185541220074,8,14,2,0.5166666666666667,0.3113887994168269,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
149,0.375,221.2604509870029,7,8,2,0.625,0.3767996904002655,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
150,0.525,327.7879540549761,10,13,1,0.475,0.2862165895832458,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
151,0.4916666666666666,328.7467056241706,8,12,2,0.5083333333333333,0.3062130523009861,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
152,0.5,352.66788122130055,9,13,1,0.5,0.3011310045984914,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
153,0.475,277.92578756115904,6,13,2,0.525,0.3164340732117223,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
154,0.425,177.24251417467423,9,14,1,0.575,0.3472441335158008,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
155,0.4583333333333333,289.8666717139564,8,11,1,0.5416666666666666,0.3263752005262169,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
156,0.5166666666666667,399.5940255778619,6,12,1,0.4833333333333333,0.2909985171381999,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
157,0.5583333333333333,391.4644010547219,8,13,1,0.4416666666666666,0.2660192007196704,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
158,0.4166666666666667,300.3020992045776,6,11,2,0.5833333333333334,0.3513275712351689,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
159,0.4833333333333333,295.10396729956534,5,12,2,0.5166666666666667,0.3113508768681756,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
160,0.525,364.6714334525475,6,11,2,0.475,0.2860938781742488,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
161,0.5416666666666666,451.2328558623845,8,12,2,0.4583333333333333,0.275884500086216,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
162,0.3666666666666666,161.19079641706418,9,9,1,0.6333333333333333,0.3824662311847302,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
163,0.475,291.7119058038282,11,12,1,0.525,0.3163665313643513,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
164,0.6,525.9709316187045,9,13,1,0.4,0.2407590551508625,0.0,0.0,0.0,0.0,0,-0.04688203543598559,-0.022175586845217688,-0.07935535605283403,GD,,
165,0.3666666666666666,165.85809140635706,7,10,1,0.6333333333333333,0.3823972466461087,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
166,0.6083333333333333,502.2794926437292,10,13,1,0.3916666666666666,0.2357947870037358,0.0,0.0,0.0,0.0,0,-0.007498252805699424,0.028785495453066866,0.0006664348747056257,GD,,
167,0.4333333333333333,253.54607033698707,5,11,2,0.5666666666666667,0.3415714247698675,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
168,0.625,549.7803417780206,7,14,1,0.375,0.2257262423323038,0.0,0.0,0.0,0.0,1,0.004881640069955393,-0.26451386650084346,-0.25109971508407275,GD,,
169,0.575,508.0817278808659,8,13,2,0.425,0.2557857284559497,0.0,0.0,0.0,0.0,0,-0.009716706841639356,-0.0037042152837251526,-0.003984038137092208,Other,,
170,0.575,582.6321488243615,7,13,3,0.425,0.2556853632048983,0.0,0.0,0.0,0.0,3,0.22856275989885122,0.0628557086547213,-0.017007224031089688,Other,,
171,0.3416666666666667,160.04198196042069,7,10,2,0.6583333333333333,0.3974838243738102,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
172,0.5916666666666667,458.33415558214944,7,14,2,0.4083333333333333,0.2458708257270636,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
173,0.4583333333333333,242.14946004502335,8,13,1,0.5416666666666666,0.3266450787097201,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
174,0.4,167.8783559973514,7,12,2,0.6,0.3623685687703299,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
175,0.3833333333333333,220.6365706718205,8,10,1,0.6166666666666667,0.3718047563124962,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
176,0.4166666666666667,212.83549408457733,8,10,2,0.5833333333333334,0.3518705968422706,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
177,0.5416666666666666,440.79739722643575,7,12,1,0.4583333333333333,0.2759053923868977,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
178,0.4666666666666667,289.98653101624814,7,14,2,0.5333333333333333,0.3213746340719037,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
179,0.6416666666666667,578.926700203869,9,13,1,0.3583333333333333,0.2156897423413326,0.0,0.0,0.0,0.0,3,0.2550598149663615,-0.1839032463448473,0.07162552920722313,GD,,
180,0.575,437.2492827278383,11,11,2,0.425,0.2559127225434581,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
181,0.45,273.9851064689805,10,14,1,0.55,0.3314546242345133,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
182,0.55,462.87045205511527,7,13,1,0.45,0.270862309720802,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
183,0.3666666666666666,157.62591072093971,8,13,1,0.6333333333333333,0.3825216561290778,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
184,0.5833333333333334,481.5683474669644,9,13,2,0.4166666666666667,0.2508288981283161,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
185,0.6583333333333333,604.2915690440474,10,14,1,0.3416666666666667,0.2056608385453504,0.0,0.0,0.0,0.0,2,-0.17527629305878972,0.16531782557068272,0.5820714457035234,GD,,
186,0.4,203.1803243454437,9,10,2,0.6,0.3619590526231276,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
187,0.35,176.65127770378172,8,11,1,0.65,0.3922516021565967,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
188,0.4833333333333333,302.51595566566453,7,14,1,0.5166666666666667,0.3113178878821139,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
189,0.5666666666666667,425.7540153448608,10,15,1,0.4333333333333333,0.2609373081110362,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
190,0.4083333333333333,203.0879223630465,8,15,2,0.5916666666666667,0.3569599395954869,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
191,0.625,580.8104037110747,10,15,1,0.375,0.2256875091910501,0.0,0.0,0.0,0.0,2,-0.2849743168935768,-0.24379832570426171,0.2122670549550579,GD,,
192,0.4416666666666666,248.00154270004924,8,14,2,0.5583333333333333,0.3366064157501298,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
193,0.3666666666666666,186.6620971740332,7,12,1,0.6333333333333333,0.3821314906207674,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
194,0.4416666666666666,260.29555787579795,10,14,1,0.5583333333333333,0.3365308335252686,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
195,0.325,127.5449862161062,6,11,2,0.675,0.4081117510824383,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
196,0.6333333333333333,500.8896548692912,8,14,2,0.3666666666666666,0.220796987935733,0.0,0.0,0.0,0.0,0,-0.00833290531700798,0.009119086765020596,-0.03233801653272222,GD,,
197,0.4833333333333333,242.43063822623344,9,14,1,0.5166666666666667,0.3116431785370757,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
198,0.625,627.5166222136363,7,13,2,0.375,0.2256364191269774,0.0,0.0,0.0,0.0,1,-0.06474509413712469,0.16259422437035265,-0.31964971848835916,GD,,
199,0.2916666666666667,101.438415599791,6,10,1,0.7083333333333334,0.4289047851107218,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
200,0.4333333333333333,252.30811187788183,9,11,2,0.5666666666666667,0.34157910458151,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
201,0.525,455.45428636484377,5,13,2,0.475,0.2858763199556862,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
202,0.6,524.7645140335042,11,14,2,0.4,0.2407607968764025,0.0,0.0,0.0,0.0,0,-0.11663501024876578,0.027086165704701057,-0.09003489592506184,GD,,
203,0.3666666666666666,156.96489956897975,9,10,2,0.6333333333333333,0.382532208111368,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
204,0.4916666666666666,332.56787807495675,9,13,1,0.5083333333333333,0.3061991562326338,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
205,0.5833333333333334,403.848480138816,9,15,2,0.4166666666666667,0.2509880239635895,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
206,0.5,325.8557128502836,8,12,1,0.5,0.3012237815778462,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
207,0.4666666666666667,268.81880275438806,8,14,1,0.5333333333333333,0.3214824763727237,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
208,0.575,411.5996029304018,9,13,1,0.425,0.2559694628815905,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
209,0.3833333333333333,173.33316012177474,7,11,1,0.6166666666666667,0.3722944573466149,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
210,0.4583333333333333,267.35143707166617,5,14,3,0.5416666666666666,0.3264905826641546,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
211,0.425,236.2664934712802,7,12,1,0.575,0.3466858680471392,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
212,0.4583333333333333,265.0956036883715,10,14,1,0.5416666666666666,0.3265032191229602,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
213,0.5583333333333333,404.8032114248532,9,13,1,0.4416666666666666,0.2659856994443083,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
214,0.5166666666666667,350.1371021284296,11,13,1,0.4833333333333333,0.2911391561802366,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
215,0.4416666666666666,244.4267648894596,7,11,1,0.5583333333333333,0.3366298140921189,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
216,0.4333333333333333,238.08122131334565,10,13,2,0.5666666666666667,0.3416730715938403,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
217,0.4166666666666667,208.96135917241295,10,12,2,0.5833333333333334,0.3519051124529611,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
218,0.525,376.0902588613555,8,15,2,0.475,0.2860607539988113,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
219,0.4833333333333333,324.9649825823108,8,13,1,0.5166666666666667,0.3112271256772159,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
220,0.4083333333333333,215.86838859866208,11,10,2,0.5916666666666667,0.3568444366308279,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
221,0.4833333333333333,382.8649389072488,7,11,2,0.5166666666666667,0.3110420331722368,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
222,0.5083333333333333,384.65324760486993,9,12,2,0.4916666666666666,0.2960372011709592,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
223,0.4583333333333333,316.63823879816334,9,10,1,0.5416666666666666,0.3262592942257628,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
224,0.5,338.8103206102049,9,13,1,0.5,0.3011771272846619,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
225,0.4083333333333333,206.78567353658104,10,12,2,0.5916666666666667,0.3569250605356561,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
226,0.35,144.19369729807866,7,11,2,0.65,0.392754940520447,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
227,0.3333333333333333,122.03982079621058,9,11,2,0.6666666666666666,0.4032509800275352,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
228,0.4333333333333333,269.4043255418246,9,12,2,0.5666666666666667,0.3414792662772627,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
229,0.5666666666666667,460.15459813039325,9,14,2,0.4333333333333333,0.2608673880768438,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
230,0.4666666666666667,265.3372036659449,9,13,2,0.5333333333333333,0.3215018555218507,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
231,0.475,357.8534511218811,9,11,2,0.525,0.3161146611485816,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
232,0.525,423.3538824476416,8,12,2,0.475,0.2859426094977446,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
233,0.5583333333333333,411.7408787865986,9,13,1,0.4416666666666666,0.2659691310470045,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
234,0.6083333333333333,508.8328473208947,8,13,2,0.3916666666666666,0.2357845708688679,0.0,0.0,0.0,0.0,0,-0.08494614554342722,0.008985983465698613,-0.00871599922203154,GD,,
235,0.4333333333333333,209.76954911052795,8,13,1,0.5666666666666667,0.3418978073525708,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
236,0.7,663.1595723596812,7,15,2,0.3,0.1806022649023619,0.0,0.0,0.0,0.0,3,0.25718081093030054,0.13643080581053213,0.07596491516379719,GD,,
237,0.575,469.745243969725,7,15,2,0.425,0.2558497164976683,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
238,0.4666666666666667,273.8286793566091,8,14,2,0.5333333333333333,0.3214554521781949,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
239,0.5833333333333334,514.9638852391316,9,13,2,0.4166666666666667,0.2507752480579421,0.0,0.0,0.0,0.0,0,0.00795909253283448,-0.026730001932087234,0.024475944791392663,Other,,
240,0.6,459.7855033229466,6,13,2,0.4,0.2408680828652711,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
241,0.5,377.9124893756059,5,11,1,0.5,0.3010556527198644,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
242,0.5083333333333333,318.5277172801668,10,13,1,0.4916666666666666,0.2962518475811889,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
243,0.3333333333333333,104.98820548175986,8,11,2,0.6666666666666666,0.4037740048355553,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
244,0.575,535.02216672258,7,13,2,0.425,0.2557462377954362,0.0,0.0,0.0,0.0,0,0.03869808756541915,-0.019492583748555118,0.05516848648768594,Other,,
245,0.525,458.3202793956655,9,14,1,0.475,0.285870852034938,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
246,0.4166666666666667,284.79470402895146,7,10,2,0.5833333333333334,0.3513996060611377,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
247,0.5833333333333334,461.3629403022553,9,13,1,0.4166666666666667,0.2508651212394714,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
248,0.4833333333333333,303.5683962824531,8,13,1,0.5166666666666667,0.311313333900964,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
249,0.4583333333333333,289.8496341054324,8,10,1,0.5416666666666666,0.3263752810837472,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
250,0.575,375.64501980394647,6,14,1,0.425,0.2560620079357698,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
251,0.475,252.3253419487634,8,13,1,0.525,0.3165789971777908,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
252,0.3833333333333333,199.15744602184984,9,10,1,0.6166666666666667,0.371998426778269,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
253,0.4416666666666666,237.10929678293985,8,12,2,0.5583333333333333,0.3366799008077565,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
254,0.55,368.1491661982331,10,13,2,0.45,0.2710835728118241,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
255,0.525,375.66496919998025,7,14,2,0.475,0.2860619516883919,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
256,0.3833333333333333,201.3950655484749,6,10,2,0.6166666666666667,0.3719763327673826,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
257,0.6333333333333333,577.2070411007176,10,14,1,0.3666666666666666,0.2206917937201846,0.0,0.0,0.0,0.0,0,-0.11286281838020001,0.04429923080351708,-0.020427230473255353,GD,,
258,0.55,446.5421109078919,5,13,1,0.45,0.2708937706424732,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
259,0.3666666666666666,190.0293086637365,4,11,1,0.6333333333333333,0.3820939195288829,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
260,0.4666666666666667,242.55719276642128,10,14,2,0.5333333333333333,0.3216423247265114,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
261,0.7083333333333334,690.1498464061531,8,14,1,0.2916666666666667,0.1755787456975934,0.0,0.0,0.0,0.0,3,0.020334566778221447,-0.04560692379982384,0.8767057708241588,GD,,
262,0.5916666666666667,422.05419104713405,7,14,1,0.4083333333333333,0.2459455053476953,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
263,0.5333333333333333,372.6432386296521,9,11,1,0.4666666666666667,0.2810705399125299,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
264,0.3666666666666666,136.4842265793322,9,15,1,0.6333333333333333,0.3829094246660303,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
